===== e31960 | contract=(간편)[소액암진단형]보험료납입보조특약(무배당, 갱신형) | jo=j07562 | jo_title=None =====
| (간편)뇌출혈진단특약(무배당, 해약환급금 미지급형) | 뇌출혈진단급여금 | 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
| (간편)뇌혈관질환진단특약(무배당, 갱신형) | 뇌혈관질환진단급여금 | [기본]의 경우 가입 후 1년간 1년 이후에 지급하는 보험금의 50% 지급 |
| (간편)허혈심장질환진단특약(무배당, 갱신형) | 허혈심장질환진단급여금 | [기본]의 경우 가입 후 1년간 1년 이후에 지급하는 보험금의 50% 지급 |
| (간편)급여주요뇌심장질환특정재활치료특약(무배당, 갱신형) | [기본물리]급여주요뇌심장질환 특정재활치료 급여금 | 간편심사형의 경우 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
|  | [단순재활]급여주요뇌심장질환 특정재활치료 급여금 |  |
|  | [전문재활]급여주요뇌심장질환 특정재활치료 급여금 |  |
| (간편)혈전용해치료특약(무배당, 해약환급금 미지급형) | 급성뇌경색증 혈전용해치료 급여금 | 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
|  | 특정 급성심근경색증 혈전용해치료 급여금 |  |
| (간편)뇌혈관·허혈심장질환입원특약(무배당, 해약환급금 미지급형) | 뇌혈관질환입원급여금 | 간편심사형의 경우 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
|  | 허혈심장질환입원급여금 |  |
| (간편)뇌혈관·허혈심장질환상급종합병원입원특약(무배당, 해약환급금 미지급형) | 뇌혈관질환 상급종합병원입원급여금 | 간편심사형의 경우 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
|  | 허혈심장질환 상급종합병원입원급여금 |  |
| (간편)뇌혈관질환수술특약(무배당, 해약환급금 미지급형) | 뇌혈관질환수술급여금 | 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
|  | 허혈심장질환수술급여금 |  |
| (간편)허혈심장질환수술특약(무배당, 해약환급금 미지급형) | 허혈심장질환수술급여금 | 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
| (간편)뇌혈관·허혈심장질환통원특약(무배당, 해약환급금 미지급형) | 뇌혈관질환통원급여금 | 가입 후 1년간 1년이후에 지급하는 보험금의 50% 지급 |
|  | 허혈심장질환통원급여금 |  |
$\square$

===== e14296 | contract=(간편)혈전용해치료특약(무배당, 해약환급금 미지급형) | jo=j03254 | jo_title=None =====
제2-12조 주계약 약관 규정의 준용
이 특약에 정하지 않은 사항에 대하여는 주계약 약관의 규정을 따릅니다.
The following is a list of all the tables in the image:
|  | 보험금 지급기준표 |
| :---: | :---: |
부표2-1
This is a figure caption. Here is a figure with its caption: This is a picture of a bear.
※ 1년 미만 : 계약일부터 1년이 되는 시점의 계약해당일의 전날까지
※ 「이 특약의 피보험자가 특약보험기간 중 사망하였을 경우」 또는 「주계약이 해지, 무효, 취소 또는 철회된 경우」 이 특약은 그때부터 효력이 없습니다. 또한, 이 특약의 피보험자에게 특약보험기간 중 각 보장계약에 대한 지급사유가 발생하였을 경우 각 보장계약에 한하여 그때부터 효력이 없습니다.
※ 특약보험기간 중 피보험자의 사망으로 이 특약이 소멸하는 경우에는 계약자 적립액 등을 지급하지 않습니다.
[급성뇌경색증 혈전용해치료 보장계약]
| 구분 | 지급사유 | 지급금액 |
| --- | --- | --- |
| 급성뇌경색증혈전용해치료급여금 | 특약보험기간 중 피보험자가 "급성뇌경색증"으로 진단확정 되고, 특약보험기간 중 그 "급성뇌경색증"의 직접적인 치료를 목적으로 "혈전용해치료"를 받았을 때 (다만, 최초 1회에 한함) | 보험가입금액의 10% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 "보험가입금액의 5%"를 지급함) |
[특정 급성심근경색증 혈전용해치료 보장계약]
| 구분 | 지급사유 | 지급금액 |
| --- | --- | --- |
| 특정 급성심근경색증혈전용해치료 급여금 | 특약보험기간 중 피보험자가 "특정 급성심근경색증"으로 진단확정 되고, 특약보험기간 중 그 "특정 급성심근경색증"의 직접적인 치료를 목적으로 "혈전용해치료"를 받았을 때 (다만, 최초 1회에 한함) | 보험가입금액의 10% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 "보험가입금액의 5%"를 지급함) |
부표2-2
뇌경색증 분류표
별첨2 [표 11-4] 참조
부표2-3 | 특정 급성심근경색증 분류표
별첨2 [표 12-3] 참조
(간편)뇌혈관·허혈심장질환입원특약
(무배당, 해약환급금 미지급형)
-
$\square$
약 관 목 차

===== e14176 | contract=(간편)혈전용해치료특약(무배당, 해약환급금 미지급형) | jo=j03236 | jo_title=None =====
제2-1조의2 "급성뇌경색증"의 정의 및 진단확정
① 이 특약에 있어서 "급성뇌경색증"이라 함은 제8차 개정 한국표준질병·사인분류 중 <부표2-2> "뇌경색증 분류표"에 해당하는 항목을 말합니다. 다만, 혈관성 치매 또는 외상성 두개내 출혈로 분류되는 경우에는 보장하지 않습니다.
② "급성뇌경색증"의 진단확정은 의료기관의 의사(치과의사 제외)에 의하여 내려져야 하며, 이 진단은 특이적 증상과 함께 뇌전산화단층촬영(brain CT scan), 뇌자기공명영상(brain MRI)검사 등을 기초로 합니다. 그러나 피보험자가 사망하여 상기 검사방법을 진단의 기초로 할 수 없는 경우에 한하여 피보험자가 "급성뇌경색증"으로 진단 또는 치료를 받고 있었음을 증명할 수 있는 문서화된 기록 또는 증거를 진단확정의 기초로 할 수 있습니다.
전산화단층촬영(CT)
Computed Tomography. 정밀도가 높은 X선으로 인체를 360도 방향에서 전체투사하여 나온 데이터를 컴퓨터로 조합하여 인체의 단면 영상을 그려내는 촬영기술
자기공명영상(MRI)
Magnetic Resonance Imaging. 자기공명영상을 이용하여 생체의 장기나 조직, 병터를 단층상 등의 화상으로 표시하여 질환을 진단하기 위한 화상 검사법

===== e11850 | contract=(간편)[기본]뇌혈관질환진단특약(무배당, 해약환급금 미지급형) | jo=j02588 | jo_title=None =====
제2-12조 주계약 약관 규정의 준용
이 특약에 정하지 않은 사항에 대하여는 주계약 약관의 규정을 따릅니다.
The following is a markdown table extracted from the provided image:
|  |  |
| --- | --- |
| 1310 |
보험금 지급기준표
| 구분 | 지급사유 | 지급금액 |
| --- | --- | --- |
| 뇌혈관질환진단급여금 | 특약보험기간 중 피보험자가 뇌혈관질환으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함) | 특약보험가입금액의 100% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 “특약보험가입금액의 50%”를 지급함) |
※ 1년 미만 : 계약일부터 1년이 되는 시점의 계약해당일의 전날까지
주) 1. 「이 특약의 피보험자가 특약보험기간 중 사망하거나 이 특약의 보험금 지급사유가 더 이상 발생할 수 없는 경우」 또는 「주계약이 해지, 무효, 취소 또는 철회된 경우」 이 특약은 그때부터 효력이 없습니다.
2. 특약보험기간 중 피보험자의 사망으로 이 특약이 소멸하는 경우에는 계약자 적립액 등을 지급하지 않습니다.
The following is a markdown table extracted from the provided image:
|  |  |
| --- | --- |
| 1310 |
부표2-2
뇌혈관질환 분류표
별첨2 [표 11-1] 참조
_____________________________________________________________
_____________________________________________________________
(간편)[삭감없음용]뇌혈관질환진단특약
(무배당, 해약환급금 미지급형)
-
$\square$
약 관 목 차

===== e11993 | contract=(간편)[삭감없음용]뇌혈관질환진단특약(무배당, 해약환급금 미지급형) | jo=j02628 | jo_title=None =====
제2-12조 주계약 약관 규정의 준용
이 특약에 정하지 않은 사항에 대하여는 주계약 약관의 규정을 따릅니다.
The following is a list of all the tables in the image:
보험금 지급기준표
| 구분 | 지급사유 | 지급금액 |
|------|----------|----------|
| 뇌혈관질환 진단급여금 | 특약보험기간 중 피보험자가 뇌혈관 질환으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함) | 특약보험가입금액의 100% |
주) 1. 「이 특약의 피보험자가 특약보험기간 중 사망하거나 이 특약의 보험금 지급사유가 더 이상 발생할 수 없는 경우」 또는 「주계약이 해지, 무효, 취소 또는 철회된 경우」 이 특약은 그때부터 효력이 없습니다.
2. 특약보험기간 중 피보험자의 사망으로 이 특약이 소멸하는 경우에는 계약자 적립액 등을 지급하지 않습니다.
부표2-2
뇌혈관질환 분류표
별첨2 [표 11-1] 참조
(간편)[기본]뇌혈관질환진단특약
(무배당, 갱신형)
-
$ \underline{ \text{The first column of the table is: }} $
$\square$
약 관 목 차

===== e12308 | contract=(간편)[삭감없음용]뇌혈관질환진단특약(무배당, 갱신형) | jo=j02713 | jo_title=None =====
제2-12조 주계약 약관 규정의 준용
이 특약에 정하지 않은 사항에 대하여는 주계약 약관의 규정을 따릅니다.
The following is a list of all the tables in the image:
$$1 2 8 6$$
| 구분 | 지급사유 | 지급금액 |
|------|---------|----------|
| 뇌혈관질환 진단급여금 | 특약보험기간 중 피보험자가 뇌혈관질환으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함) | 특약보험가입금액의 100% |
주) 「이 특약의 피보험자가 특약보험기간 중 사망하거나 이 특약의 보험금 지급사유가 더 이상 발생할 수 없는 경우」 또는 「주계약이 해지, 무효, 취소 또는 철회된 경우」 이 특약은 그때부터 더 이상 효력이 없습니다. 다만, 특약보험기간 중 피보험자가 사망한 경우에는 산출방법서에서 정하는 바에 따라 회사가 적립한 사망당시의 계약자적립액을 계약자에게 지급합니다.
$$1 2 8 7$$
부표2-2
뇌혈관질환 분류표
별첨2 [표 11-1] 참조
_____________________________________________________________
_____________________________________________________________
(간편)뇌졸중진단특약
(무배당, 해약환급금 미지급형)
-
$ \underline{ \text{1.  } } $
$\square$
약 관 목 차

===== e32094 | contract=(간편)[소액암진단형]보험료납입보조특약(무배당, 갱신형) | jo=j07579 | jo_title=None =====
[별첨2] 표 112. 갑상선암수술후항암호르몬치료제 해당 의약품명 및 성분명
표113 | 뇌심장질환 분류표
약관에서 정한 "뇌심장질환"으로 분류되는 질병은 제8차 개정 한국표준질병·사인분류(통계청 고시 제 2020-175호, 2021. 1. 1 시행) 중 다음에 적은 대상질병을 말합니다.
| 구 분 | 대 상 질 병 명 | 분류 코드 |
| --- | --- | --- |
| 뇌질환 | 거미막하출혈 | I60 |
|  | 뇌내출혈 | I61 |
|  | 기타 비외상성 두개내출혈 | I62 |
|  | 뇌경색증 | I63 |
|  | 출혈 또는 경색증으로 명시되지 않은 뇌졸중 | I64 |
|  | 뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착 | I65 |
|  | 뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착 | I66 |
|  | 기타 뇌혈관질환 | I67 |
|  | 달리 분류된 질환에서의 뇌혈관장애 | I68 |
|  | 뇌혈관질환의 후유증 | I69 |
| 두개내손상 | 두개내손상 | S06 |
| 뇌전증 | 뇌전증 | G40 |
|  | 뇌전증지속상태 | G41 |
| 일과성허혈발작 | 일과성 뇌허혈발작 및 관련 증후군 | G45 |
| 파킨슨병 | 파킨슨병 | G20 |
|  | 이차성 파킨슨증 | G21 |
| 뇌수막염 | 뇌염, 척수염 및 뇌척수염 | G04 |
| 허혈심장질환 | 협심증 | I20 |
|  | 급성 심근경색증 | I21 |
|  | 후속심근경색증 | I22 |
|  | 급성 심근경색증 후 특정 현존 합병증 | I23 |
|  | 기타 급성 허혈심장질환 | I24 |
|  | 만성 허혈심장병 | I25 |
| 대동맥류 및대동맥류 박리 | 대동맥동맥류 및 박리 | I71 |
| 흉부 혈관 및심장의 손상 | 흉부 혈관의 손상 | S25 |
|  | 심장의 손상 | S26 |
| 기타 형태의심장병 | 급성 심장막염 | I30 |
|  | 심장막의 기타 질환 | I31 |
|  | 달리 분류된 질환에서의 심장막염 | I32 |
|  | 급성 및 아급성 심내막염 | I33 |
|  | 비류마티스성 승모판장애 | I34 |
[별첨2] 표 113. 뇌심장질환 분류표
| 구 분 | 대 상 질 병 명 | 분류 코드 |
| --- | --- | --- |
|  | 비류마티스성 대동맥판장애 | I35 |
|  | 비류마티스성 삼첨판장애 | I36 |
|  | 폐동맥판장애 | I37 |
|  | 상세불명 판막의 심내막염 | I38 |
|  | 달리 분류된 질환에서의 심내막염 및 심장판막장애 | I39 |
|  | 급성 심근염 | I40 |
|  | 달리 분류된 질환에서의 심근염 | I41 |
|  | 심근병증 | I42 |
|  | 달리 분류된 질환에서의 심근병증 | I43 |
|  | 방실차단 및 좌각차단 | I44 |
|  | 기타 전도장애 | I45 |
|  | 심장정지 | I46 |
|  | 발작성 빈맥 | I47 |
|  | 심방세동 및 조동 | I48 |
|  | 기타 심장부정맥 | I49 |
|  | 심부전 | I50 |
|  | 심장병의 불명확한 기록 및 합병증 | I51 |
|  | 달리 분류된 질환에서의 기타 심장장애 | I52 |
|  | 심장 침범이 있는 류마티스열 | I01 |
|  | 류마티스성 승모판질환 | I05 |
|  | 류마티스성 대동맥판질환 | I06 |
|  | 류마티스성 삼첨판질환 | I07 |
|  | 다발판막질환 | I08 |
|  | 기타 류마티스심장질환 | I09 |
주) 1. 제9차 개정 이후 이 약관에서 정한 "뇌심장질환"의 해당 여부는 피보험자가 진단확정 받은 시점에 시행되고 있는 한국표준질병·사인분류에 따라 판단합니다.
2. 이 약관에서 정한 보장 여부의 판단은 질병의 진단 당시의 한국표준질병·사인분류를 기준으로 하며, 이후 한국표준질병·사인분류 개정으로 분류코드가 변경되더라도 이 약관에서 보장하는 분류코드의 해당 여부를 다시 판단하지 않습니다.
The following is a formula that can be used to generate the text in the image:
\text{The first letter of the first word}\\
\text{The second letter of the first word}\\
\text{The third letter of the first word}\\
\text{The fourth letter of the first word}\\
\text{The fifth letter of the first word}\\
\text{The sixth letter of the first word}\\
\text{The seventh letter of the first word}\\
\text{The eighth letter of the first word}\\
\text{The ninth letter of the first word}\\
\text{The tenth letter of the first word}\\
\end{array} $$
표114| 급여 뇌심장질환 검사 분류표
약관에서 규정하는 "급여 뇌심장질환 검사"로 분류되는 항목은 「건강보험 행위 급여·비급여 목록표 및 급여 상대가치점수(보건복지부 고시 제2023-28호, 2023.3.1. 시행)」에서 정한 분류번호 및 수가 코드 중 다음에 적은 수가코드에 해당하는 의료행위를 말합니다.
| 구 분 | 의 료 행 위 명 칭 | 수 가 코 드 |
|------|-----------------|------------|
| 뇌CT | 1. 일반전산화단층영상진단-두부-조영제를 사용하지 않는 경우 | HA451 |
| | 2. 일반전산화단층영상진단-두부-조영제를 사용하는 경우 | HA461 |
| | 3. 일반전산화단층영상진단-두부-이중시기 또는 삼중시기 | HA511 |
| | 4. 일반전산화단층영상진단-두부-특수검사-삼차원 | HA521 |
| | 5. 일반전산화단층영상진단-두부-특수검사-CT 혈관조영 | HA531 |
| | 6. 일반전산화단층영상진단-두부-특수검사-Cine CT | HA551 |
| | 7. 일반전산화단층영상진단-두부-특수검사-뇌조 CT | HA561 |
| | 8. 일반전산화단층영상진단-두부-제한적 CT | HA441 |
| | 9. 일반전산화단층영상진단-두부-중재적시술유도 제2회부터 | HA851 |
| 뇌MRI | 1. 자기공명영상진단-기본검사-뇌-일반-촬영료 등 | HI101 |
| | 2. 자기공명영상진단-기본검사-혈관[동맥 또는 정맥]-뇌혈관-일반-촬영료 등 | HI135 |
| | 3. 자기공명영상진단-기본검사-뇌-조영제 주입 전후 촬영 판독-촬영료 등 | HI201 |
| | 4. 자기공명영상진단-기본검사-혈관[동맥 또는 정맥]-뇌혈관-조영제 주입 전후 촬영 판독-촬영료 등 | HI235 |
| | 5. 자기공명영상진단-기본검사-뇌-중재적시술유도 제2회부터-촬영료 등 | HI301 |
| | 6. 자기공명영상진단-기본검사-뇌-제한적 MRI(방사선 치료범위 및 위치결정 등)-촬영료 등 | HI401 |
| | 7. 자기공명영상진단-기본검사-뇌-3차원자기공명영상을 실시한 경우-촬영료 등 | HI501 |
| | 8. 자기공명영상진단-기본검사-혈관[동맥 또는 정맥]-뇌혈관-3차원 자기공명영상을 실시한 경우-촬영료 등 | HI535 |
| | 9. 자기공명영상진단-기본검사-뇌-일반-판독료 | HJ101 |
| | 10. 자기공명영상진단-기본검사-혈관[동맥 또는 정맥]-뇌혈관-일반-판독료 | HJ135 |
| | 11. 자기공명영상진단-기본검사-뇌-조영제 주입 전후 촬영 판독-판독료 | HJ201 |
| | 12. 자기공명영상진단-기본검사-혈관[동맥 또는 정맥]-뇌혈관-조영제 주입 전후 촬영 판독-판독료 | HJ235 |
| | 13. 자기공명영상진단-기본검사-뇌-중재적시술유도 제2회부터-판독료 | HJ301 |
| | 14. 자기공명영상진단-기본검사-뇌-제한적 MRI(방사선 치료범위 및 위치결정 등)-판독료 | HJ401 |

===== e12455 | contract=(간편)뇌졸중진단특약(무배당, 해약환급금 미지급형) | jo=j02753 | jo_title=None =====
제2-12조 주계약 약관 규정의 준용
이 특약에 정하지 않은 사항에 대하여는 주계약 약관의 규정을 따릅니다.
보험금 지급기준표
| 구분 | 지급사유 | 지급금액 |
|------|----------|----------|
| 뇌졸중 진단급여금 | 특약보험기간 중 피보험자가 "뇌졸중"으로 진단확정 되었을 때 (다만, 최초 1회의 진단확정에 한함) | 특약보험가입금액의 100% (다만, 계약일부터 1년 미만에 지급사유가 발생한 경우 "특약보험가입금액의 50%"를 지급함) |
※ 1년 미만 : 계약일부터 1년이 되는 시점의 계약해당일의 전날까지
주) 1. 「이 특약의 피보험자가 특약보험기간 중 사망하거나 이 특약의 보험금 지급사유가 더 이상 발생할 수 없는 경우」 또는 「주계약이 해지, 무효, 취소 또는 철회된 경우」 이 특약은 그때부터 효력이 없습니다.
2. 특약보험기간 중 피보험자의 사망으로 이 특약이 소멸하는 경우에는 계약자 적립액 등을 지급하지 않습니다.
The following is a list of all the tables in the image:
|
뇌졸중 분류표
별첨2 [표 110] 참조
_____________________________________________________________
_____________________________________________________________
(간편)뇌출혈진단특약
(무배당, 해약환급금 미지급형)
-
$\square$
약 관 목 차

===== e00371 | contract=주계약((간편)신한통합건강보장보험 원(ONE)(무배당, 해약환급금 미지급형)) | jo=j00021 | jo_title=None =====
제2조 용어의 정의
이 계약에서 사용되는 용어의 정의는, 이 계약의 다른 조항에서 달리 정의 되지 않는 한 다음과 같습니다.
1. 계약관계 관련 용어
가. 계약자 : 회사와 계약을 체결하고 보험료를 납입할 의무를 지는 사람을 말합니다.
나. 피보험자 : 보험사고의 대상이 되는 사람을 말합니다.
다. 보험수익자 : 보험금 지급사유가 발생하는 때에 회사에 보험금을 청구하여 받을 수 있는 사람을 말합니다.
라. 회사 : 계약자와 계약을 체결하고 보험사고 발생시 보험금을 지급할 의무를 지는 보험회사를 말합니다.
마. 진단계약 : 계약을 체결하기 위하여 피보험자가 건강진단을 받아야 하는 계약을 말합니다.
바. 보험증권 : 계약의 성립과 그 내용을 증명하기 위하여 회사가 계약자에게 드리는 증서를 말합니다.
2. 지급사유 관련 용어
가. 재해 : <부표3> 재해분류표에서 정한 재해를 말합니다.
나. 보험금 지급사유 : 제3조(보험금의 지급사유)에서 정한 보험금 지급사유를 말합니다.
다. 보험료 납입면제사유 : 제4조(보험금 지급에 관한 세부규정) 제1 항에서 정한 보험료 납입면제사유를 말합니다.
라. 의료기관 : 의료법 제3조(의료기관)에서 규정(<별첨1> 참조)한 국내의 병원이나 의원 또는 국외의 의료관련법에서 정한 의료기관을 말합니다.
마. 의사 : 의료법 제5조(의사·치과의사 및 한의사 면허)에서 규정 (<별첨1> 참조)한 의사, 치과의사 또는 한의사의 면허를 가진 자를 말합니다.
바. 중요한 사항 : 계약 전 알릴 의무와 관련하여 회사가 그 사실을 알았더라면 계약의 청약을 거절하거나 보험가입금액 한도 제한, 일부 보장 제외, 보험금 삭감, 보험료 할증과 같이 조건부로 승낙하는 등 계약 승낙에 영향을 미칠 수 있는 사항을 말합니다.
계약의 청약
계약자가 회사에 대하여 일정한 계약을 체결할 것을 목적으로 하는 의사표시로서 이를 회사가 승낙하면 계약이 성립합니다.
3. 이자율과 지급금 관련 용어
[이자율 관련]
가. 연단위 복리 : 회사가 지급할 금액에 이자를 줄 때 1년마다 마지막 날에 그 이자를 원금에 더한 금액을 다음 1년의 원금으로 하는 이자 계산방법을 말합니다.
이자 계산법
이자는 계산법에 따라 단리와 복리로 나눕니다. 단리는 원금에 대해서만 이자를 계산하는 방법이고, 복리는 (원금+이자)에 대하여 이자를 계산하는 방법입니다.
예시) 원금 100원, 연간 10% 이자율 적용시 2년 후 원리금은?
단리계산법: $ \frac{100원}{원금} + \frac{(100원×10\%)}{1년차 이자} + \frac{(100원×10\%)}{2년차 이자} = 120원 $
복리계산법: $100\mathrm{원} + (100\mathrm{원}\times10\%) + [100\mathrm{원}+(100\mathrm{원}\times10\%)]\times10\% = 121\mathrm{원}$
나. 평균공시이율 : 금융감독원장이 정하는 바에 따라 산정한 전체 보험회사 공시이율의 평균으로, 이 계약 체결 시점의 평균공시이율을 말합니다.
※ 평균공시이율은 "금융감독원 홈페이지(www.fss.or.kr) → 업무자료 → 보험 → 보험상품자료 →평균공시이율"에서 확인하실 수 있습니다.
[지급금 관련]
다. 해약환급금 : 계약이 해지되는 때에 회사가 계약자에게 돌려주는 금액을 말합니다.
4. 기간과 날짜 관련 용어
가. 보험기간 : 계약에 따라 보장을 받는 기간을 말합니다.
나. 영업일 : 회사가 영업점에서 정상적으로 영업하는 날을 말하며, 토요일, 근로자의 날, "관공서의 공휴일에 관한 규정"(<별첨1> 참조)에 따른 공휴일 및 대체공휴일을 제외합니다.

===== c02105 | contract=(간편)뇌전증진단특약(무배당, 해약환급금 미지급형) | jo=j02536 | jo_title=None =====
제2-3조 보험금 지급에 관한 세부규정
① 특약보험료 납입기간 중 주계약의 보험료 납입이 면제된 경우 이 특약의 차회 이후 보험료 납입을 면제합니다. 다만, 주계약의 보험료 납입면제가 "보험료의 납입을 면제하는 특약"에 의해 납입면제가 된 경우 그
"보험료의 납입을 면제하는 특약"의 약관에서 정한 바를 따르며, 이 특약이 해당 약관의 「보험료납입면제대상계약」에 해당되지 않는 경우 보험료 납입면제가 되지 않습니다.
② 제2-2조(보험금의 지급사유)의 경우 계약일부터 1년 미만에 보험금 지급사유가 발생하였을 때에는 <부표2-1> "보험금 지급기준표"에서 정한바에 따라 삭감하여 지급합니다.
③ 특약보험기간 중 피보험자가 보장개시일 이후에 사망하고 그 후에 "뇌전증"을 직접적인 원인으로 사망한 사실이 확인된 경우, 그 사망일을진단확정일로 하여 제2-2조(보험금의 지급사유)의 뇌전증진단급여금을지급합니다.
④「호스피스·완화의료 및 임종과정에 있는 환자의 연명의료 결정에 관한 법률」에 따른 「연명의료중단등결정 및 그 이행」과 관계없이 지급금은 제2항에 해당하는 경우 해당 조항에 따라 지급합니다.
⑤ 제3항 및 제2-9조(특약의 소멸)의 "사망"에는 특약보험기간에 다음 중 어느 하나의 사유가 발생한 경우를 포함합니다.
1. 실종선고를 받은 경우 : 법원에서 인정한 실종기간이 끝나는 때에 사망한 것으로 봅니다.
2. 관공서에서 수해, 화재나 그 밖의 재난을 조사하고 사망한 것으로 통보하는 경우 : 가족관계등록부에 기재된 사망연월일을 기준으로 합니다.
실종선고
어떤 사람의 생사불명의 상태가 일정기간 이상 계속 될 때 이해관계가 있는 사람의 청구에 의해 사망한 것으로 인정하고 신분이나 재산에 관한 모든 법적 관계를 확정시키는 법원의 결정
민법 제27조(실종의 선고)
① 부재자의 생사가 5년간 분명하지 아니한 때에는 법원은 이해관계 인이나 검사의 청구에 의하여 실종선고를 하여야 한다.
② 전지에 임한 자, 침몰한 선박 중에 있던 자, 추락한 항공기 중에 있던 자 기타 사망의 원인이 될 위난을 당한 자의 생사가 전쟁종 지후 또는 선박의 침몰, 항공기의 추락 기타 위난이 종료한 후 1년 간 분명하지 아니한 때에도 제1항과 같다.
<향후 관련법령이 개정된 경우 개정된 내용을 적용합니다.>

===== c02103 | contract=(간편)뇌전증진단특약(무배당, 해약환급금 미지급형) | jo=j02533 | jo_title=None =====
제2-1조의2 "뇌전증" 정의 및 진단확정
① 이 특약에 있어서 "뇌전증"이라 함은 제8차 개정 한국표준질병·사인분류 중 <부표2-2> "뇌전증 분류표"에 해당하는 항목을 말합니다.
② "뇌전증"의 진단확정은 의료기관의 의사(치과의사 제외)에 의해 내려져야 하며 이 진단은 병력, 신경학적 검진과 함께 뇌파검사, 자기공명영상
(MRI), 양전자방출단층술(PET), 단일광자방출 전산화 단층촬영(SPECT) 등을 기초로 합니다. 그러나 피보험자가 사망하여 상기 검사방법을 진단의 기초로 할 수 없는 경우에 한하여 피보험자가 “뇌전증”으로 진단 또는 치료를 받고 있었음을 증명할 수 있는 문서화된 기록 또는 증거를 진단확정의 기초로 할 수 있습니다.
자기공명영상(MRI)
Magnetic Resonance Imaging. 자기공명영상을 이용하여 생체의 장기나 조직, 병터를 단층상 등의 화상으로 표시하여 질환을 진단하기 위한 화상 검사법
양전자방출단층술(PET)
Positron Emission Tomography. 양전자를 방출할 때 발생하는 핵 의학적 방사능을 이용하여 인체의 단면을 촬영하는 기술
단일광자방출 전산화단층술(SPECT)
Single Photon Emission Computed Tomography. γ선을 방출하는 방사성 동위원소를 체내에 투여하여 그 분포상태의 단면상을 컴퓨터로 재구성하는 촬영법

===== c02125 | contract=(간편)[기본]뇌혈관질환진단특약(무배당, 해약환급금 미지급형) | jo=j02573 | jo_title=None =====
제2-1조의2 "뇌혈관질환"의 정의 및 진단확정
① 이 특약에 있어서 "뇌혈관질환"이라 함은 제8차 개정 한국표준질병·사인분류 중 <부표2-2> "뇌혈관질환 분류표"에 해당하는 항목을 말합니다. 다만, 혈관성 치매 또는 외상성 두개내 출혈로 분류되는 경우에는
보장하지 않습니다.
② "뇌혈관질환"의 진단확정은 의료기관의 의사(치과의사 제외)에 의하여 내려져야 하며, 이 진단은 병력·신경학적 검진과 함께 뇌전산화단층촬영 (brain CT scan), 자기공명영상(MRI), 뇌혈관조영술, 양전자방출단층술 (PET), 단일광자방출 전산화단층술(SPECT), 뇌척수액 검사 등을 기초로 합니다. 그러나 피보험자가 사망하여 상기 검사방법을 진단의 기초로 할 수 없는 경우에 한하여 피보험자가 "뇌혈관질환"으로 진단 또는 치료를 받고 있었음을 증명할 수 있는 문서화된 기록 또는 증거를 진단확정의 기초로 할 수 있습니다.
전산화단층촬영(CT)
Computed Tomography. 정밀도가 높은 X선으로 인체를 360도 방향에서 전체투사하여 나온 데이터를 컴퓨터로 조합하여 인체의 단면 영상을 그려내는 촬영기술
자기공명영상(MRI)
Magnetic Resonance Imaging. 자기공명영상을 이용하여 생체의 장기나 조직, 병터를 단층상 등의 화상으로 표시하여 질환을 진단하기 위한 화상 검사법
뇌혈관조영술
뇌 속 혈관의 병변이나 변화를 알아보기 위해 X선에 반응하여 희게 촬영되는 물질(조영제)을 뇌 혈관에 투여한 뒤 촬영하는 기술
단일광자방출 전산화단층술(SPECT)
Single Photon Emission Computed Tomography. γ선을 방출하는 방사성 동위원소를 체내에 투여하여 그 분포상태의 단면상을 컴퓨터로 재구성하는 촬영법
양전자방출단층술(PET)
Positron Emission Tomography. 양전자를 방출할 때 발생하는 핵 의학적 방사능을 이용하여 인체의 단면을 촬영하는 기술
뇌척수액 검사
뇌와 척수를 둘러싸 보호하고 있는 맑은 액체인 뇌척수액의 이상 유무를 알아보는 것
